site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Eltham,LON6,2019-01-14 23:00:00,27.486370349086958,22.462486826583472,3.2764917028738907,43.90387216649484,6.361946374999805,3.712033186584992,270.3866213607934,6.224313341540557
London Eltham,LON6,2019-01-15 00:00:00,27.656448715236557,22.61378859633115,3.288737521408796,43.59874025514946,6.449566789019036,3.6717619279102016,269.3550275339868,6.231109883983373
London Eltham,LON6,2019-01-15 01:00:00,27.8127807661535,22.762737114606672,3.2935529002877098,43.272473116696574,6.526406305313331,3.628294478443028,268.4626493369918,6.233717788665101
London Eltham,LON6,2019-01-15 02:00:00,28.033159157221984,22.952721325831988,3.3133754446458017,42.92540089247382,6.511684415751223,3.5933033967452963,267.72427201065324,6.234089596327895
London Eltham,LON6,2019-01-15 03:00:00,28.14442186023554,23.025766081580493,3.338300611264462,42.7265654055075,6.509736448497395,3.573304379198356,267.05991879506774,6.241106851929994
London Eltham,LON6,2019-01-15 04:00:00,28.117990225525045,22.965768833419794,3.3601914760009244,42.693400468105,6.618766716520713,3.556686863415594,266.30903365568696,6.244799012124041
London Eltham,LON6,2019-01-15 05:00:00,28.03536187142103,22.854395268093043,3.3789384899366457,42.71501264074909,6.6466487340727305,3.5452348486245966,265.61585103291,6.243827908100899
London Eltham,LON6,2019-01-15 06:00:00,28.039714707449725,22.836730304217504,3.39329817176619,42.66071020428248,6.712099078693524,3.5422375198805627,265.26464439423773,6.256129236614557
London Eltham,LON6,2019-01-15 07:00:00,28.122240069205176,22.898554871515568,3.4067988203382207,42.58194908564118,6.707644331666717,3.5467529079749265,265.2083869305588,6.280430720965603
London Eltham,LON6,2019-01-15 08:00:00,28.12667149301024,22.882230355415505,3.4203353558453617,42.54836955425436,6.762544146863885,3.5465325335925577,265.34699733541436,6.306851424300338
London Eltham,LON6,2019-01-15 09:00:00,28.0617602993835,22.808450107606692,3.426119662598693,42.5485550347162,6.802121251642484,3.547981821229401,265.29343230125704,6.338028216726632
London Eltham,LON6,2019-01-15 10:00:00,27.867615507718252,22.64785539142213,3.4042388537954413,42.66628964811242,6.820059319834885,3.5539417540838127,265.24084853443054,6.370255217585417
London Eltham,LON6,2019-01-15 11:00:00,27.218934287008373,22.376541234294294,3.158126554230091,42.83376301867164,6.822271194304483,3.563179861743727,265.3931699185374,6.404489641046379
London Eltham,LON6,2019-01-15 12:00:00,26.34954711523414,22.08323390622161,2.782417105362635,43.025012852196575,6.76822035405307,3.565323980830588,265.67927142626405,6.405508173837448
London Eltham,LON6,2019-01-15 13:00:00,25.200509951841433,21.79867713448918,2.218617770621576,43.123910890746,6.736886707915724,3.562501122197112,266.04457033760417,6.421316859738732
London Eltham,LON6,2019-01-15 14:00:00,25.273706736478,21.835596631692457,2.242277254710289,43.27707595117523,6.738868552860918,3.559621687819048,266.22223663895625,6.437983328785526
London Eltham,LON6,2019-01-15 15:00:00,25.23292426357284,21.7236497459976,2.288689361394159,43.43665942263917,6.696857844122696,3.5552414717132557,266.45321524688813,6.4435506191969525
London Eltham,LON6,2019-01-15 16:00:00,25.06014670832344,21.646740166902507,2.2261659194091465,43.60710753834497,6.708587486594473,3.5514840969633186,267.04114835199846,6.449776830705536
London Eltham,LON6,2019-01-15 17:00:00,25.038044483851184,21.580075339199293,2.25522893609309,43.724548593685824,6.693778361977085,3.562614781851661,268.07922704648746,6.466767339870294
London Eltham,LON6,2019-01-15 18:00:00,24.358064427165704,21.495031218890983,1.8672218019594058,43.79346095128516,6.6577575678501395,3.574850048867152,269.2832264773416,6.486195518317641
London Eltham,LON6,2019-01-15 19:00:00,23.931639837919928,21.437776027246347,1.6264557562369033,43.829350129971324,6.708546494587918,3.5785503397071317,270.3409757451596,6.499539940948609
London Eltham,LON6,2019-01-15 20:00:00,23.49886660673307,21.33501097444426,1.4112300914577889,43.801104316559496,6.799270105136719,3.587890249829612,271.38793852543375,6.502152757895585
London Eltham,LON6,2019-01-15 21:00:00,22.855259802741053,21.22975858491476,1.0601244345271104,43.71454308122644,6.818723861241042,3.5986996048153017,272.1617400597539,6.478776642684339
London Eltham,LON6,2019-01-15 22:00:00,22.644068029877882,21.253292581070816,0.9070403632474058,43.50113096468389,6.808547172141706,3.606398310179324,272.77719929726845,6.42864053905928
London Eltham,LON6,2019-01-15 23:00:00,23.11511829797988,21.426924502484045,1.1010115910539948,43.114032506576365,6.8345523655917795,3.6174104231478688,273.1429186307585,6.358895011338033
London Eltham,LON6,2019-01-16 00:00:00,23.882605163308646,21.775994728296652,1.373895891555916,42.57435673119241,6.928458107691045,3.6309235566818656,273.43639412617733,6.271598976213681
London Eltham,LON6,2019-01-16 01:00:00,24.80179442232036,22.2139978008634,1.6877173851104637,41.910184450698964,6.864127251381602,3.649016276535371,273.5870414441651,6.178195979054363
London Eltham,LON6,2019-01-16 02:00:00,25.747613356245616,22.670807242058302,2.0066410000239863,41.19981619419765,6.980534217312459,3.669483653165514,273.70857156397346,6.096329352137553
London Eltham,LON6,2019-01-16 03:00:00,26.61005042449643,23.055125945696844,2.318461704730949,40.57798055207171,6.972206741996592,3.6874330703845226,273.7684725733595,6.033995416345965
London Eltham,LON6,2019-01-16 04:00:00,27.391406149754754,23.387453712798404,2.6113101586775627,40.00283395757603,6.997174600536899,3.708974369831121,273.73666480893127,5.981947763985309
London Eltham,LON6,2019-01-16 05:00:00,28.08777641332338,23.642672805156224,2.899021441789761,39.498227835962076,7.143043639545306,3.7222352839528625,273.6915874915704,5.937408932528533
London Eltham,LON6,2019-01-16 06:00:00,28.721032989055114,23.848287517021785,3.1779220935460675,39.04875822486122,7.151926370222734,3.725047471113555,273.5849088434934,5.881122842200464
London Eltham,LON6,2019-01-16 07:00:00,29.41986345632111,24.1186842945405,3.457339374765741,38.620585249705606,7.061632498188974,3.7256621818234787,273.43714824358733,5.817435831415528
London Eltham,LON6,2019-01-16 08:00:00,30.0705445004434,24.34162521373734,3.736304228519017,38.25986320776176,7.016195060968586,3.720330341367082,273.24030157910005,5.757551083321593
London Eltham,LON6,2019-01-16 09:00:00,30.65234545115186,24.531119154243193,3.992160202511626,38.03673306041083,7.016338702380002,3.716508599003537,272.82536422742106,5.680114303328429
London Eltham,LON6,2019-01-16 10:00:00,31.167672878685963,24.654309061350656,4.24790562975787,37.98617316985271,7.084723702015796,3.7064599675775796,272.37193707546805,5.588248675803527
London Eltham,LON6,2019-01-16 11:00:00,31.716666231025616,24.813569448330426,4.502082826492453,37.88645576928805,7.108834285575955,3.7060583475463775,271.81552174174755,5.482001629514782
London Eltham,LON6,2019-01-16 12:00:00,32.24335621758664,24.95547875613119,4.75303034009078,37.75783189999841,7.1351088066724255,3.6991410311338244,271.2675029938333,5.389163542859072
London Eltham,LON6,2019-01-16 13:00:00,32.390003135093,24.868977629506944,4.905085533149781,37.657257310231856,7.162627994149867,3.696724027242973,270.76229277428916,5.313245499770067
London Eltham,LON6,2019-01-16 14:00:00,32.96427927164492,25.07207005672526,5.147165279745423,37.587603598439586,7.2077019237418405,3.6989199791976306,270.24818559543723,5.232295095016379
London Eltham,LON6,2019-01-16 15:00:00,33.4365115706628,25.193159354744115,5.376174864079324,37.52912795683847,7.169155886500109,3.702381262924988,269.69488650115755,5.1400187004835995
London Eltham,LON6,2019-01-16 16:00:00,33.7643598536761,25.2065336374512,5.581269409792935,37.5955583764306,7.239570159849011,3.705052010724208,269.1478371633818,5.038165421377198
London Eltham,LON6,2019-01-16 17:00:00,34.046342318001884,25.17288041053376,5.7871216845411935,37.693137021577,7.225165196089677,3.705447363382505,268.69531827233436,4.931833680860027
London Eltham,LON6,2019-01-16 18:00:00,34.337751416029384,25.16092489534013,5.9849710569455565,37.74714705403179,7.174858518288561,3.6954136381407485,268.1621489634902,4.81826210830846
London Eltham,LON6,2019-01-16 19:00:00,34.54359397604444,25.09301547710711,6.16350748660689,37.87242888271565,7.184596152507739,3.6868351291318273,267.63590222210104,4.699436275213731
London Eltham,LON6,2019-01-16 20:00:00,34.71257241262867,25.012087908012614,6.3264920483118825,38.05060288563585,7.138407646869659,3.680381937091056,267.0687534194236,4.585557432001423
London Eltham,LON6,2019-01-16 21:00:00,34.93754756420408,25.021550428093565,6.46704585064024,38.1445538369722,7.095325894918746,3.663543030595184,266.42310272213615,4.458867062243412
London Eltham,LON6,2019-01-16 22:00:00,35.18358655123465,25.040270722301035,6.615299208806921,38.202927113622515,6.968120076086523,3.6440520090303488,265.75963235918783,4.331199321089345
London Eltham,LON6,2019-01-16 23:00:00,35.41933294945995,25.059462917496827,6.756532122354587,38.23522511060399,7.024224243211931,3.6306234003363205,265.2483773431724,4.218571072853993
London Eltham,LON6,2019-01-17 00:00:00,35.66415491913499,25.086267245912477,6.898719536426785,38.2460650218444,6.959492105648201,3.6249470237586805,264.89414779809897,4.1328772831430225
London Eltham,LON6,2019-01-17 01:00:00,35.892262489259025,25.109234880224324,7.032508403318642,38.257237242408536,7.079001590554801,3.6149234618243353,264.65411334448686,4.060724067896058
London Eltham,LON6,2019-01-17 02:00:00,36.02704224333475,25.07182032772367,7.144810602954082,38.311171669833165,7.043421037027212,3.6028203178051923,264.3958841991705,3.992463399387603
London Eltham,LON6,2019-01-17 03:00:00,36.22407662089462,25.087200461821443,7.263282440987782,38.318417211562846,7.118983872522197,3.584238065311379,264.12894865656017,3.9226919552324677
London Eltham,LON6,2019-01-17 04:00:00,36.3607848843366,25.02667830581364,7.391912901698799,38.395363138905324,7.042911685937448,3.560817570324439,263.6086986053204,3.850551782896678
London Eltham,LON6,2019-01-17 05:00:00,36.63774852859855,25.105712076666492,7.520999393037221,38.28770887749832,7.145691858679753,3.5335177408986276,262.67602441893587,3.7675300960925755
London Eltham,LON6,2019-01-17 06:00:00,37.086556584354916,25.35830694199834,7.648966265000245,37.97159239349467,7.200883530188094,3.506390010144977,261.7595881488023,3.6783841696309176
London Eltham,LON6,2019-01-17 07:00:00,37.514725952051144,25.597169205736154,7.772429141758932,37.66303302753271,7.347423686262558,3.4846767814146724,260.9088625733476,3.5894620053207618
London Eltham,LON6,2019-01-17 08:00:00,37.747060597816336,25.677500432944665,7.871563269883594,37.546437092364485,7.450613779070451,3.4668627055726904,260.05866023883624,3.4977015680275576
London Eltham,LON6,2019-01-17 09:00:00,38.08035619553699,25.809589840371558,8.002786469141501,37.39466380104521,7.511552631531386,3.455109518105409,259.22956658565266,3.4063954305756363
London Eltham,LON6,2019-01-17 10:00:00,38.023909625569175,25.883306594812026,7.917896017782095,37.31815388150476,7.509885002173653,3.4479188087234944,258.2535352216865,3.3102071790202667
London Eltham,LON6,2019-01-17 11:00:00,37.841653008656195,26.071418876424133,7.676347704079938,37.14717039332221,7.445533649860932,3.4463841493043947,257.23184147262907,3.2138236225741394
London Eltham,LON6,2019-01-17 12:00:00,37.73373429496056,26.276037690409865,7.472515989574472,36.9322486187919,7.570968342988286,3.44793896594986,256.56778773583534,3.139979063585486
London Eltham,LON6,2019-01-17 13:00:00,37.39459516906914,26.227786223452426,7.282803961333983,36.67787280873403,7.6828751657859025,3.4407762056633233,255.88360878709423,3.0699426958838285
London Eltham,LON6,2019-01-17 14:00:00,37.95630290792367,26.548133040337195,7.44021547022806,36.47973644221813,7.8709646164421185,3.4355121205896686,254.99369332887332,2.9950221814172364
