site,code,date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
London Harlington,HRL,2018-12-15 06:00:00,98.204131313148,40.834267258341995,37.41565152843533,20.303615549209603,15.581138309056618,4.627889978807669,148.16638553823228,2.0075894498085547
London Harlington,HRL,2018-12-15 07:00:00,97.70658910788558,40.88865599786473,37.055691589279164,20.659803934870162,15.254717954662214,4.622238671721643,150.73199155084396,2.063483067082089
London Harlington,HRL,2018-12-15 08:00:00,97.15466024232757,41.07270648301187,36.57569827198491,20.93978988520027,14.940949088599488,4.614358720708789,153.20756082309939,2.117680258960231
London Harlington,HRL,2018-12-15 09:00:00,96.3663761772293,41.251360627314,35.94507761311685,21.241560580779804,14.632568931779781,4.596745031411267,155.60764636426907,2.170092943445414
London Harlington,HRL,2018-12-15 10:00:00,95.44813451769201,41.405305762276136,35.245815633824655,21.5946386460627,14.319357352046213,4.56932036269275,158.08354729912307,2.220727049133626
London Harlington,HRL,2018-12-15 11:00:00,94.84033657833936,41.82396263718811,34.576379173590844,21.724643645415863,14.026151521356859,4.540787385301039,160.57352712495688,2.2731478642647382
London Harlington,HRL,2018-12-15 12:00:00,94.32918024689734,42.42713161179712,33.849635185438835,21.63549720268169,13.75881284438245,4.522119761024971,163.13748752871007,2.329728012953904
London Harlington,HRL,2018-12-15 13:00:00,93.67198308991455,42.98283686452684,33.05860085763885,21.48678914999619,13.537311762837254,4.508738242321946,165.69441153596583,2.3996063412253164
London Harlington,HRL,2018-12-15 14:00:00,92.79459951121989,43.437947666871516,32.18957063599426,21.38475734217308,13.328659800217961,4.497666165839681,168.1787022810876,2.468107541342505
London Harlington,HRL,2018-12-15 15:00:00,91.70196358570682,43.77778853520157,31.2553335407114,21.332547247173363,13.125922033875872,4.484428457936526,170.63285594013155,2.5349216324294273
London Harlington,HRL,2018-12-15 16:00:00,90.39606984068834,44.0043643456518,30.255882887704775,21.332769851735627,12.925166603705497,4.453120728233085,172.98279335109564,2.591507709714582
London Harlington,HRL,2018-12-15 17:00:00,88.93197971571209,44.16381266851418,29.197038630070747,21.338927259901656,12.7361842184112,4.429678212746756,175.39552390995811,2.650239599971166
London Harlington,HRL,2018-12-15 18:00:00,87.3006907368091,44.213412287647294,28.10079166873571,21.42699178014817,12.546446211537482,4.40411749460746,177.7529723438762,2.7118619348555093
London Harlington,HRL,2018-12-15 19:00:00,85.52639535662237,44.173837010175234,26.969436601037838,21.59242253848151,12.345376033899903,4.3643755748603414,180.05135688616218,2.777015172122977
